cnt,uniqID,x,y,cur_b1,cur_b2,cur_b3,r45y50_b1,r45y50_b2,r45y50_b3,r85y50_b1,r85y50_b2,r85y50_b3,r45y70_b1,r45y70_b2,r45y70_b3,r85y70_b1,r85y70_b2,r85y70_b3
5954,Q295,28.37501061,-32.37493255,0.005649121,0.045996975,0.060440656,0.081408948,0.108393922,-0.093079098,0.112993993,0.104497053,-0.039108783,0.088474907,0.11705327,-0.037691802,0.12735875,0.096661106,-0.033493809
5955,Q296,28.62501061,-32.37493255,-0.067312352,0.043685757,0.115176722,0.004505134,0.131631657,-0.030754583,0.039007418,0.129363358,-0.021602228,0.005487448,0.134637907,-0.017986612,0.058819383,0.120582186,-0.017163306
5794,Q298,18.37501061,-32.12493255,0.016482864,0.0792128,0.060093347,0.07469251,0.083439089,0.100544266,0.10661795,0.082173549,0.029340014,0.091005713,0.088778324,0.031100992,0.130570933,0.05750104,0.023184938
5795,Q299,18.62501061,-32.12493255,0.017221054,0.086550854,0.111241601,0.059482753,0.062590659,0.099835418,0.090247557,0.056984916,0.027977698,0.06850373,0.058456529,0.029312236,0.10913495,0.038858749,0.02177587
5796,Q300,18.87501061,-32.12493255,-0.061415013,-0.22308363,0.043252595,-0.099360757,0.059746359,0.120444559,-0.066887327,0.054750714,0.030374575,-0.078347884,0.041260272,0.03075245,-0.039423283,0.025337907,0.02217187
5797,Q301,19.12501061,-32.12493255,0.03758261,0.088806331,0.102262087,0.057395514,0.03623008,0.092010863,0.081977785,0.035303414,0.025571849,0.07378938,0.029257039,0.025688127,0.09858045,0.00991164,0.018817754
5798,Q302,19.37501061,-32.12493255,0.020411795,0.090364575,0.098840691,0.020150393,0.003150741,0.078797869,0.044356413,0.004044034,0.022528682,0.034768254,-0.009060384,0.021251889,0.053412065,-0.023632783,0.016023384
5799,Q303,19.62501061,-32.12493255,-0.084456146,0.090142131,0.098050974,-0.114457525,-0.034077413,0.087588742,-0.093852922,-0.023656083,0.024057394,-0.089557782,-0.049713131,0.021161875,-0.074128963,-0.051842742,0.016378667
5800,Q304,19.87501061,-32.12493255,-0.058548596,0.099404678,0.069296636,-0.083431646,-0.059181143,0.078002989,-0.060614087,-0.052984823,0.021113433,-0.056865484,-0.077045314,0.017738029,-0.046872683,-0.083846383,0.013223366
5801,Q305,20.12501061,-32.12493255,0.207331017,0.100374848,0.065376632,0.211384162,-0.039154805,0.03957374,0.223579288,-0.045890346,0.013038349,0.22525011,-0.0373048,0.011711975,0.22567828,-0.076140337,0.006818654
5802,Q306,20.37501061,-32.12493255,0.232541561,0.113560945,0.025102407,0.212172478,-0.063784905,0.035412155,0.219626218,-0.066587456,0.011662811,0.223067775,-0.060553651,0.009864221,0.221134841,-0.097281568,0.005085965
5803,Q307,20.62501061,-32.12493255,0.354525,0.112669066,0.02732526,0.335787863,-0.063584164,0.006346943,0.339900017,-0.072311759,0.005818339,0.345097154,-0.052674271,0.004257252,0.333611846,-0.100810558,0.000874634
5804,Q308,20.87501061,-32.12493255,0.239373282,0.112127155,0.027611019,0.210992396,-0.100601099,0.019378759,0.215726033,-0.103020266,0.007263724,0.223670349,-0.101526171,0.00425886,0.214450464,-0.126972914,0.001262197
5805,Q309,21.12501061,-32.12493255,0.229293764,0.116810292,0.011765911,0.200363487,-0.108135022,0.018216478,0.206312984,-0.110613562,0.006393456,0.21323669,-0.112194002,0.003202519,0.20837529,-0.126709357,0.000775706
5806,Q310,21.37501061,-32.12493255,0.285756111,0.10795214,0.036380876,0.250438184,-0.081682064,0.02015895,0.25411582,-0.087533854,0.007024033,0.26030758,-0.079894438,0.004816943,0.258058727,-0.103500232,0.001662446
5807,Q311,21.62501061,-32.12493255,0.281082898,0.108464599,0.032568667,0.239256442,-0.070509844,0.024883417,0.242586195,-0.075770795,0.007530704,0.246728048,-0.073808603,0.005407881,0.245492697,-0.088434771,0.002368557
5808,Q312,21.87501061,-32.12493255,0.241687357,0.104351118,0.044068366,0.210235432,-0.0623689,0.020897293,0.215750441,-0.062821686,0.006659562,0.218527406,-0.059391022,0.004841115,0.219608203,-0.075621843,0.002182538
5809,Q313,22.12501061,-32.12493255,0.23423852,0.10101933,0.052112535,0.212645531,-0.039247844,0.018505391,0.217728794,-0.039719917,0.005717664,0.218121633,-0.036535401,0.004686513,0.22073184,-0.052896064,0.001963574
5810,Q314,22.37501061,-32.12493255,0.386423349,0.109215595,0.025514985,0.348160446,-0.033957183,-0.003861429,0.347940832,-0.042453993,0.0006435,0.348300844,-0.02451515,0.000346323,0.343895197,-0.057217319,-0.002260306
5811,Q315,22.62501061,-32.12493255,0.391224176,0.109055929,0.02422105,0.364628106,-0.031174751,-0.006523597,0.361284703,-0.036311321,0.000598771,0.362122923,-0.020006986,1.50E-05,0.353726953,-0.055513438,-0.002267885
5812,Q316,22.87501061,-32.12493255,0.181033701,0.092535958,0.072101362,0.191120014,0.004071391,0.024006663,0.198319674,0.002450245,0.006687267,0.192003921,0.002280701,0.00634333,0.200369835,-0.014351182,0.003627548
5813,Q317,23.12501061,-32.12493255,0.149221599,0.090928197,0.075567342,0.161806241,0.010785277,0.027764497,0.169872567,0.00913756,0.006790393,0.162388742,0.006840483,0.006667381,0.173442885,-0.003848157,0.003961354
5814,Q318,23.37501061,-32.12493255,0.130679578,0.096258149,0.057747807,0.124378316,0.007330182,0.03259328,0.129586384,0.008154904,0.007780635,0.124367431,0.000258312,0.007113147,0.131706491,-0.002659958,0.004930602
5815,Q319,23.62501061,-32.12493255,0.166924238,0.090448275,0.073423646,0.171794951,0.000391616,0.021843003,0.177376151,-0.005578572,0.004690346,0.172092602,-0.006382717,0.004354319,0.180834204,-0.019435855,0.001797308
5816,Q320,23.87501061,-32.12493255,0.256888926,0.105203502,0.026165916,0.247133672,-0.000994628,0.008921013,0.247928604,-0.013717399,0.001687217,0.24569568,-0.003930121,0.001559848,0.250130981,-0.023715381,-0.000610342
5817,Q321,24.12501061,-32.12493255,0.456629038,-0.208253101,-0.038208734,0.488718301,-0.027841603,-0.0297282,0.479029894,-0.037374198,-0.008050875,0.476151973,-0.007218886,-0.00739699,0.46331659,-0.048987418,-0.009158576
5818,Q322,24.37501061,-32.12493255,0.171023667,-0.224129647,0.010740661,0.180527315,0.036390547,0.02634724,0.187700808,0.032139089,0.003641802,0.178836435,0.03285078,0.004646061,0.191498592,0.020260835,0.001552345
5819,Q323,24.62501061,-32.12493255,0.142423868,-0.226795867,0.016895311,0.167482913,0.044691525,0.027794899,0.172558054,0.040202655,0.003606125,0.16300334,0.041763183,0.004879358,0.180343434,0.029187191,0.001600477
5820,Q324,24.87501061,-32.12493255,0.249091089,-0.218041241,-0.007594045,0.255885124,0.021930097,0.003418964,0.25901556,0.01691599,-0.000701443,0.254928559,0.024804361,-0.000132507,0.262429357,0.005720165,-0.002176051
5821,Q325,25.12501061,-32.12493255,0.281361401,0.089452155,0.061318327,0.307480603,0.013890356,-0.007131369,0.30498904,0.008108628,-0.003111742,0.299621463,0.022801109,-0.002219532,0.307620198,-0.00214958,-0.004259704
5822,Q326,25.37501061,-32.12493255,0.180943489,-0.2264916,0.008432386,0.179266706,0.035851013,0.018485194,0.186853245,0.032994948,-0.000270844,0.177607894,0.030930858,0.000798401,0.193209335,0.024240512,-0.001925908
5823,Q327,25.62501061,-32.12493255,0.138997242,-0.229136497,0.01486817,0.125813499,0.02915591,0.024982903,0.12791349,0.02734567,0.000862654,0.123575673,0.014116919,0.001093999,0.136864766,0.018308951,-0.001324162
5824,Q328,25.87501061,-32.12493255,0.151476771,-0.231557772,0.018420948,0.156168386,0.040602077,0.022069674,0.162735775,0.036732227,0.00088879,0.152269289,0.032055311,0.001710214,0.169670776,0.027640499,-0.000603063
5825,Q329,26.12501061,-32.12493255,0.203613058,-0.22888352,0.011455529,0.214331999,0.037100058,0.004280407,0.220693305,0.03113818,-0.002352931,0.212405756,0.040155929,-0.001089267,0.227831915,0.021118937,-0.003313684
5826,Q330,26.37501061,-32.12493255,0.281852692,-0.226463273,-0.000847675,0.295036495,0.024704672,-0.013187834,0.297788978,0.018371901,-0.007310878,0.293403924,0.034961924,-0.005852357,0.301807851,0.007285878,-0.007957117
5827,Q331,26.62501061,-32.12493255,0.209612802,-0.231888607,0.01424393,0.22329779,0.042222597,-0.001489605,0.23170346,0.035347328,-0.004546866,0.222229466,0.046223648,-0.003472145,0.239557028,0.02460422,-0.005079934
5828,Q332,26.87501061,-32.12493255,0.163958907,-0.235834375,0.023653103,0.16973187,0.05783898,0.004912065,0.17980963,0.054092251,-0.005062232,0.165101305,0.058406148,-0.00303909,0.187576607,0.04493108,-0.005627319
5829,Q333,27.12501061,-32.12493255,0.078586914,-0.24385801,0.006097489,0.098146409,0.08306352,-0.02179255,0.116825059,0.082361154,-0.014900974,0.098478317,0.080964983,-0.012632214,0.1261518,0.069706641,-0.01334707
5830,Q334,27.37501061,-32.12493255,0.053985842,-0.251266629,0.012962301,0.07354521,0.10425286,-0.039059043,0.09592329,0.105172276,-0.020189982,0.074444577,0.110283822,-0.017548112,0.108276531,0.094968051,-0.016453763
5831,Q335,27.62501061,-32.12493255,0.12430793,-0.247589156,0.007504036,0.150805488,0.092403799,-0.040580727,0.168667302,0.091385603,-0.020017684,0.152090922,0.106762312,-0.016787043,0.178009614,0.084088728,-0.016788386
5832,Q336,27.87501061,-32.12493255,0.124611512,0.059913173,0.084613897,0.164405465,0.089239925,-0.033424057,0.18288438,0.087182157,-0.018018812,0.164083853,0.104309492,-0.014531828,0.192594498,0.078871228,-0.015511114
5833,Q337,28.12501061,-32.12493255,0.119108602,-0.248587415,0.017613661,0.144941792,0.094706811,-0.020157851,0.16475527,0.092930622,-0.013571762,0.144604325,0.108093865,-0.009842704,0.174576268,0.084690861,-0.011784756
5834,Q338,28.37501061,-32.12493255,0.083478212,0.054994475,0.087868966,0.13387017,0.098140538,-0.043623086,0.155945122,0.095604934,-0.021556212,0.13401027,0.110706672,-0.018201763,0.168961048,0.087162487,-0.017853007
5835,Q339,28.62501061,-32.12493255,-0.011093243,0.046372563,0.090130515,0.055879965,0.115688927,-0.057912387,0.084891818,0.113202222,-0.027992783,0.057243347,0.122723162,-0.025403377,0.103080139,0.104107566,-0.022937834
5836,Q340,28.87501061,-32.12493255,-0.045568876,0.044009369,0.110563911,0.012199772,0.130860656,-0.036923703,0.044692617,0.129102692,-0.023648432,0.013493093,0.134744301,-0.020108035,0.066228315,0.120298274,-0.018974606
5674,Q342,18.37501061,-31.87493255,-0.002389689,0.078318261,0.062682107,0.067602836,0.084617428,0.101159804,0.098376386,0.08416827,0.029614471,0.080615036,0.090123892,0.031561408,0.12189088,0.06014511,0.02339478
5675,Q343,18.62501061,-31.87493255,-0.050661847,-0.224478692,0.050765306,-0.064658239,0.099410623,0.089868858,-0.028375383,0.096616462,0.016871125,-0.047023468,0.087078199,0.017683767,-0.002103179,0.080570988,0.010967679
5676,Q344,18.87501061,-31.87493255,-0.026422737,-0.220561817,0.036621496,-0.061362669,0.0798444,0.114624761,-0.028726425,0.076238744,0.030383136,-0.043345142,0.063415676,0.031058373,-0.003426436,0.052413467,0.023598233
5677,Q345,19.12501061,-31.87493255,0.024636667,-0.217649415,0.026482627,-0.002792544,0.043861106,0.102358408,0.026777776,0.039515015,0.028222922,0.017146355,0.031896036,0.027910722,0.04036583,0.012610402,0.021287104
5678,Q346,19.37501061,-31.87493255,0.03289574,0.092983164,0.091111951,0.023441238,0.012967995,0.072987817,0.052427065,0.014774304,0.021854056,0.044067714,0.00295351,0.020600779,0.062983282,-0.014712509,0.015967133
5679,Q347,19.62501061,-31.87493255,0.003570672,0.090844952,0.095902435,-0.01132164,-0.010455241,0.073479027,0.010759278,-0.008933662,0.021144941,0.009332752,-0.025290122,0.01914734,0.020216217,-0.039230321,0.014606073
5680,Q348,19.87501061,-31.87493255,0.160587355,0.098104209,0.073088259,0.163661256,-0.006963347,0.049181722,0.173555017,-0.015137418,0.015964998,0.169843093,-0.007961431,0.015331496,0.176191077,-0.040210884,0.010606211
5681,Q349,20.12501061,-31.87493255,0.237616703,0.106561631,0.047793012,0.216062322,-0.027412245,0.031473648,0.224499226,-0.030398665,0.011321723,0.227028117,-0.022184137,0.010410153,0.226746932,-0.060945489,0.005926673
5682,Q350,20.37501061,-31.87493255,0.171848089,0.115367889,0.019525774,0.160095721,-0.070231453,0.033114322,0.169985637,-0.069593787,0.011029912,0.171341076,-0.070375048,0.008848751,0.169322968,-0.103556387,0.004583541
5683,Q351,20.62501061,-31.87493255,0.198795542,0.116108857,0.015974686,0.176934913,-0.094735838,0.025823027,0.185910568,-0.089051142,0.00900644,0.189649045,-0.092881598,0.006164371,0.18286781,-0.122797072,0.002406985
5684,Q352,20.87501061,-31.87493255,0.163790867,0.12192969,-0.003237406,0.137595743,-0.125082627,0.026552765,0.146646112,-0.117393404,0.008347222,0.153450787,-0.124314934,0.00478916,0.144656107,-0.147864997,0.001273943
5685,Q353,21.12501061,-31.87493255,0.171261519,0.122031003,-0.005107285,0.147655293,-0.132883757,0.022382136,0.15435423,-0.124863453,0.007094811,0.163556725,-0.125199541,0.003786233,0.15470013,-0.146868035,0.000555475
5686,Q354,21.37501061,-31.87493255,0.201496422,0.113263182,0.019890411,0.177694276,-0.120316394,0.017914237,0.1823401,-0.11904572,0.005848905,0.192188948,-0.111735575,0.003093527,0.184423819,-0.12711446,0.000613233
5687,Q355,21.62501061,-31.87493255,0.17760548,0.11280553,0.019716829,0.149484068,-0.118214764,0.021060519,0.15512009,-0.116391294,0.005982798,0.16134575,-0.11663793,0.003020003,0.157842293,-0.122509673,0.000827658
5688,Q356,21.87501061,-31.87493255,0.183915019,0.113048464,0.016910272,0.152696416,-0.093651332,0.02254419,0.158100218,-0.092111588,0.006438992,0.163909733,-0.098531403,0.003472656,0.160280854,-0.10543634,0.001344189
5689,Q357,22.12501061,-31.87493255,0.220931128,0.105910547,0.036780708,0.197062001,-0.073359117,0.016416969,0.201199874,-0.074241415,0.0049837,0.20530656,-0.076750971,0.002678787,0.200954184,-0.088940196,0.000522784
5690,Q358,22.37501061,-31.87493255,0.247088417,0.104845405,0.038062342,0.213715956,-0.065593511,0.012637369,0.21664232,-0.06538444,0.003690951,0.219170228,-0.066377893,0.001880317,0.217213035,-0.080460109,-0.000524889
5691,Q359,22.62501061,-31.87493255,0.223281533,0.103738695,0.040094107,0.194654316,-0.055748723,0.016003486,0.198721498,-0.055487484,0.004281264,0.201869875,-0.058374662,0.002463421,0.200876161,-0.067058809,0.000415895
5692,Q360,22.87501061,-31.87493255,0.220937237,0.098392025,0.053860042,0.208191305,-0.054077338,0.01129802,0.211727113,-0.054005098,0.002177928,0.215325296,-0.05578937,0.000781234,0.213592902,-0.065356195,-0.001569077
5693,Q361,23.12501061,-31.87493255,0.164717332,0.097406663,0.055676982,0.154833466,-0.044127315,0.021066787,0.160930037,-0.043420218,0.004652962,0.157344416,-0.049164616,0.00319566,0.163230211,-0.050790086,0.001227033
5694,Q362,23.37501061,-31.87493255,0.191804752,0.097785309,0.052276127,0.181555957,-0.040914413,0.014139154,0.184391022,-0.049831036,0.001813281,0.184200838,-0.052720424,0.000720563,0.187928468,-0.056582876,-0.00150138
5695,Q363,23.62501061,-31.87493255,0.161591664,0.099968031,0.043750696,0.159791365,-0.034278091,0.018004496,0.161952198,-0.042569011,0.002922729,0.161519393,-0.047571171,0.001641858,0.165764973,-0.051695365,-0.000450707
5696,Q364,23.87501061,-31.87493255,0.222762004,0.10319487,0.032033544,0.223737955,-0.027088897,0.006340716,0.226128325,-0.033412963,-0.000126431,0.225461185,-0.034895718,-0.000867235,0.227774635,-0.045641173,-0.003137263
5697,Q365,24.12501061,-31.87493255,0.310715377,-0.194614738,-0.072528288,0.287067026,-0.022807863,-0.005020849,0.281063259,-0.029299803,-0.002576375,0.281749517,-0.020551028,-0.002648996,0.281280726,-0.038282562,-0.004770921
5698,Q366,24.37501061,-31.87493255,0.27113533,-0.203239754,-0.048015539,0.253057003,-0.002580516,0.001374981,0.25192973,-0.011028862,-0.001454948,0.25165242,-0.005424959,-0.001400227,0.255276263,-0.020215997,-0.00342592
5699,Q367,24.62501061,-31.87493255,0.29044655,-0.209285036,-0.032769199,0.287884265,-0.002517196,-0.005620731,0.288832217,-0.007470447,-0.003054634,0.286710501,-0.002650068,-0.003105892,0.288894325,-0.017851569,-0.004680371
5700,Q368,24.87501061,-31.87493255,0.30027473,-0.211880863,-0.027439075,0.303735882,-0.001045132,-0.00879153,0.301203549,-0.005281394,-0.003993797,0.298995614,0.001274978,-0.00372806,0.300923675,-0.014501,-0.005405671
5701,Q369,25.12501061,-31.87493255,0.184934378,-0.221344516,0.000127159,0.189857021,0.019166844,0.009539111,0.194804296,0.014935505,-0.000537949,0.18702893,0.012884803,-0.000335437,0.198742837,0.006064377,-0.002106916
5702,Q370,25.37501061,-31.87493255,0.133434564,-0.228236586,-0.057123926,0.14198871,0.019919395,0.015326207,0.1435844,0.018013084,-0.000125861,0.138578102,0.005712443,-0.00014378,0.149092227,0.010535837,-0.001937192
5703,Q371,25.62501061,-31.87493255,0.195372209,-0.225105271,0.006058264,0.19878006,0.022078509,-0.002330964,0.203334585,0.017443178,-0.006229584,0.197729826,0.013641386,-0.005993862,0.209207088,0.013490833,-0.007240264
5704,Q372,25.87501061,-31.87493255,0.189994127,-0.225339696,0.003740737,0.196531042,0.022318292,0.004770406,0.200188667,0.017917752,-0.00249735,0.19108431,0.014864124,-0.002173517,0.206912205,0.011606821,-0.003602392
5705,Q373,26.12501061,-31.87493255,0.189012572,-0.228316724,0.009585585,0.197317317,0.032240421,0.004508058,0.203295842,0.027172469,-0.002967349,0.193790764,0.027548663,-0.002198644,0.208590135,0.019028157,-0.003927685
5706,Q374,26.37501061,-31.87493255,0.238020033,-0.227862284,0.003813606,0.255841255,0.030153649,-0.00771872,0.259107262,0.023861943,-0.006127078,0.253745407,0.036147136,-0.004698345,0.265360445,0.014759691,-0.006756505
5707,Q375,26.62501061,-31.87493255,0.160238475,-0.238779783,-0.039457738,0.170025244,0.048501387,0.008101542,0.18040897,0.043166205,-0.002905759,0.16818741,0.049856193,-0.001003536,0.185648531,0.035173006,-0.003511048
5708,Q376,26.87501061,-31.87493255,0.168823242,-0.234359443,0.02008066,0.167075977,0.052582148,0.007208232,0.176537067,0.047542397,-0.003552221,0.163913131,0.054172438,-0.001471241,0.183895409,0.040547974,-0.004137215
5709,Q377,27.12501061,-31.87493255,0.134985059,-0.246666655,-0.022511829,0.155732289,0.06746313,0.007995918,0.168330058,0.066010363,-0.003817117,0.151139706,0.067040458,-0.00170638,0.173272625,0.054050118,-0.004139768
5710,Q378,27.37501061,-31.87493255,0.098767951,-0.250448734,-0.013840447,0.113376223,0.093101509,0.014773255,0.129094452,0.092382334,-0.003101889,0.112026088,0.096077673,-0.000273344,0.138171986,0.079381689,-0.003365788
5711,Q379,27.62501061,-31.87493255,0.156858072,-0.249153033,-0.021139383,0.171718404,0.088167809,0.007077655,0.187299728,0.087088414,-0.004125058,0.16896604,0.102469742,-0.000517523,0.195749745,0.077664748,-0.003897419
5712,Q380,27.87501061,-31.87493255,0.113014668,-0.244946435,0.040525392,0.111070693,0.105035007,0.008730552,0.12907894,0.104380488,-0.006480685,0.110318817,0.115537174,-0.002970251,0.139785349,0.097265288,-0.005902841
5713,Q381,28.12501061,-31.87493255,0.067903534,-0.248560399,0.049075391,0.086850554,0.110041246,0.011744046,0.109957233,0.1092714,-0.006376329,0.085054934,0.118669987,-0.002604548,0.121553145,0.101229653,-0.005790883
